,,,
Plant Name,State,Latitude,Longitude
Rice University,TX,29.721048,-95.395360
Brown Station Road Plant I,MD,38.824863,-76.773149
San Diego State University,CA,32.778225,-117.070114
University of California Santa Cruz,CA,36.999700,-122.062200
Calistoga Power Plant,CA,38.787900,-122.743400
Borger Plant,TX,35.664700,-101.435400
Palm Beach Renewable Energy Facility 1,FL,26.771389,-80.141944
Santa Felicia Dam,CA,34.461667,-118.751100
Goodyear Lake Plant,NY,42.502473,-74.983560
Otis Hydro,ME,44.477807,-70.200759
International Paper Riley Hydro,ME,44.503431,-70.249137
International Paper Livermore Hydro,ME,44.470511,-70.187333
Washington State University,WA,46.729444,-117.170833
Univ of Massachusetts Medical Center,MA,42.279015,-71.759772
University of Northern Iowa,IA,42.513608,-92.459122
Univ of San Francisco Cogen,CA,37.776560,-122.451878
Sheep Creek Hydro,WA,48.947741,-117.795376
Chateaugay High Falls Hydro,NY,44.909915,-74.085798
"Vicinity Energy Trenton, L.P.",NJ,40.216700,-74.766700
Tamarack Energy,ID,44.954853,-116.387134
WestRock (TX),TX,30.341900,-94.065600
China Mill Hydro,NH,43.128712,-71.459866
Ground Water Pumping Station,OR,45.555833,-122.494722
Paris Energy Center,TX,33.696800,-95.557700
Sierra Pacific Burney Facility,CA,40.876700,-121.701600
Sierra Pacific Quincy Facility,CA,39.941165,-120.909211
US Borax,CA,35.032900,-117.701000
Hal C Weaver Power Plant,TX,30.286700,-97.735600
Phillips 66 Rodeo Refinery,CA,38.041700,-122.258300
Valero Refinery Corpus Christi West,TX,27.817500,-97.481400
Normanskill Hydro Project,NY,42.712356,-73.957324
Ottauquechee Hydro,VT,43.593300,-72.350600
Signal Hill Generating LLC,TX,33.862500,-98.589400
Clear Lake Hydro Project,CA,38.923556,-122.566680
Indian Valley Dam Hydro Project,CA,39.078800,-122.535556
Coalinga Cogeneration,CA,36.180700,-120.388500
Sycamore Cogeneration,CA,35.452577,-118.985313
South Oaks Hospital,NY,40.685300,-73.425800
Newgulf Cogen,TX,29.263900,-95.899700
Snider Industries,TX,32.574722,-94.373889
Imperial Savannah LP,GA,32.143989,-81.146550
R E Badger Filtration Plant,CA,33.051000,-117.175000
Linde Wilmington,CA,33.788560,-118.229392
Union Carbide Seadrift Cogen,TX,28.510500,-96.770600
Dow St Charles Operations,LA,29.986100,-90.441400
Texas City Plant Union Carbide,TX,29.376120,-94.946477
Bear Creek (CA),CA,40.534454,-121.959109
International Paper Woronoco Mill,MA,42.163378,-72.827509
Wichita Plant,KS,37.581339,-97.424133
Berry Cogen,CA,35.093046,-119.443617
Emporia,VA,36.696000,-77.560000
Union Falls,NY,44.510739,-73.913079
Blackstone/Tupperware,RI,42.014467,-71.544400
Halifax (VA),VA,36.781700,-78.923600
Box Canyon Dam,CA,41.279200,-122.329200
Olsen,CA,40.637220,-121.928050
Columbus MS,MS,33.360200,-88.460000
Cosmo Specialty Fibers Plant,WA,46.954071,-123.761086
Nippon Dynawave Packaging Longview WA,WA,46.123600,-122.972800
International Paper Co. - New Bern Mill,NC,35.212000,-77.114400
Domtar Paper Co LLC Plymouth NC,NC,35.862800,-76.783100
Domtar Paper Company Rothschild,WI,44.886700,-89.627200
IP Springfield Oregon,OR,44.056900,-122.955500
International Paper Valliant OK,OK,33.996100,-95.111400
B Braun Medical,CA,33.688721,-117.834793
"Multitrade Rabun Gap, LLC",GA,34.953600,-83.378600
US Gypsum Oakfield,NY,43.064700,-78.297200
Williams Ignacio Natural Gas Plant,CO,37.145556,-107.784722
Vallecito Hydroelectric,CO,37.377715,-107.578745
"NE Renewable Bethlehem, LLC",NH,44.327400,-71.680000
Vulcan-BN Geothermal Power Company,CA,33.163300,-115.616700
York County Resource Recovery,PA,40.001700,-76.718300
Watson Cogeneration,CA,33.816647,-118.244841
Woodward Power Plant,CA,37.860653,-120.879153
Frankenheimer Power Plant,CA,37.830378,-120.806972
Nelson Creek,CA,41.028893,-121.892351
Oxnard Wastewater Treatment Plant,CA,34.140501,-119.184529
Regional Waste Systems,ME,43.655600,-70.334700
Rocky Brook Hydroelectric,WA,47.719700,-122.943100
Texas Petrochemicals,TX,29.698100,-95.254700
Robbins Lumber,ME,44.333100,-69.201900
San Dimas Wash Generating Station,CA,34.124171,-117.805091
San Antonio Regional Hospital,CA,34.101900,-117.638100
Purdue University,IN,40.417200,-86.912200
Tenet Hospital,TX,31.769700,-106.501400
Bucksport Generation LLC,ME,44.573800,-68.804600
International Paper Pensacola,FL,30.596600,-87.326400
Billerud Quinnesec Mill,MI,45.795600,-87.955600
Sartell Dam,MN,45.617996,-94.200786
KapStone Kraft Paper Corp,NC,36.476900,-77.641400
Corewell Health Dearborn Campus,MI,42.291700,-83.211900
New Lahontan,NV,39.463569,-119.065227
Redlands Water & Power,CO,39.067347,-108.592791
Hewittville Hydroelectric,NY,44.705167,-75.007933
Unionville Hydro Project 2499 NY,NY,44.714518,-74.996581
ExxonMobil Santa Ynez Facility,CA,34.464819,-120.044365
Simplot Leasing Don Plant,ID,42.908412,-112.529440
Park 500 Philip Morris USA,VA,37.338900,-77.280600
Worumbo Hydro Station,ME,43.994729,-70.061921
Archbald Power Station,PA,41.485000,-75.540600
Dahowa Hydro,NY,43.103300,-73.536900
San Gorgonio Farms Wind Farm,CA,33.926111,-116.615000
Lower Village Water Power Project,NH,43.374292,-72.347603
SEMASS Resource Recovery,MA,41.802200,-70.787500
Bethpage Power Plant,NY,40.746900,-73.499400
Wadham Energy LP,CA,39.106200,-122.109600
Packaging Corp of America,TN,35.047100,-88.266100
Wheelabrator Lassen,CA,40.435200,-122.270400
AltaGas Ripon Energy Inc.,CA,37.732533,-121.116006
VESI Pomona,CA,34.059444,-117.774167
Shell Deer Park,TX,29.723185,-95.128856
Alpena Cement Plant,MI,45.069929,-83.408182
University of Oklahoma,OK,35.208900,-97.442400
Utility Plants Section,AK,64.825601,-147.648627
Standby Generation Plant,FL,30.473600,-87.236100
Passaic Valley Water Commission,NJ,40.883345,-74.229990
Pembroke Hydro,NH,43.130362,-71.453632
Chasm Hydro Partnership,NY,44.931800,-74.112500
Bunge North America East LLC,IN,40.846525,-84.933264
Site 980 65,CA,37.056803,-119.899706
Marco Ranch,ID,42.636558,-114.557764
Newfound Hydroelectric,NH,43.590000,-71.732950
Nalco,IL,41.800909,-88.197156
Byllesby,MN,44.511900,-92.939400
West Point Treatment Plant,WA,47.661111,-122.446389
Gay Robinson,HI,21.917800,-159.629400
Mooseheart Power House,IL,41.824400,-88.333100
PCS Nitrogen Fertilizer LP,LA,30.226977,-91.055114
Forks of Butte Hydro Project,CA,39.869284,-121.631865
Rolfe Canal Hydro,NH,43.274560,-71.604027
Nacimiento Hydro Project,CA,35.798576,-120.883331
Penacook Lower Falls,NH,43.285761,-71.594962
Newport Hydro,NY,43.185300,-75.016900
Sloss Industries Corp,AL,33.568164,-86.798730
Michell Butte Power Project,OR,43.771896,-117.155023
Owyhee Dam Power Project,OR,43.641603,-117.243740
Tunnel 1 Power Project,OR,43.642023,-117.232674
Mesquite Lake Energy Park Plant 2,CA,32.903826,-115.511949
Ridgewood Providence Power,RI,41.806900,-71.530000
University of Notre Dame,IN,41.709400,-86.236700
Cornell University Central Heat,NY,42.442800,-76.476400
Paxton Creek Cogeneration,PA,40.265300,-76.877100
East Portal Generator,CA,34.261900,-118.624200
Upriver Dam Hydro Plant,WA,47.682200,-117.331900
Twin Reservoirs,WA,46.088333,-118.254722
Gregg Falls,NH,43.016800,-71.567900
Windland,CA,35.052200,-118.358100
Phillips 66 Carbon Plant,CA,38.018056,-122.234400
Port Allen (LA),LA,30.477000,-91.211000
Eielson AFB Central Heat & Power Plant,AK,64.671410,-147.075988
Friant Hydro Facility,CA,36.997694,-119.703451
Georgia-Pacific Corp - Nekoosa Mill,WI,44.314200,-89.896400
Dillard Complex,OR,43.089500,-123.415600
Pixelle Specialty Solutions LLC - Spring,PA,39.870935,-76.868117
International Paper Savanna Mill,GA,32.100354,-81.124248
Sand Bar Power Plant,CA,38.186100,-120.150000
BP Chemicals Green Lake Plant,TX,28.570700,-96.833300
Somerset Plant,ME,44.703467,-69.647441
Park Mill,WI,45.105800,-87.651400
Menominee Mill Marinette,MI,45.106900,-87.637800
Chester Operations,PA,39.843743,-75.358801
Rutgers Biomedical and Health Cogen,NJ,40.739280,-74.187633
Olmsted Waste Energy,MN,44.026072,-92.432313
Penacook Upper Falls Hydro,NH,43.283208,-71.600827
Tannery Island Power,NY,43.980000,-75.613100
Orchard Avenue 1,WA,46.596413,-120.677489
Cowiche,WA,46.692628,-120.737194
Bronx Zoo,NY,40.844114,-73.876888
University of Michigan,MI,42.281167,-83.734617
Ada Dam,MI,42.950642,-85.485944
Sugarloaf Hydro Plant,CO,39.252672,-106.374808
Cascade Dam (MI),MI,42.909408,-85.498880
French Landing Dam,MI,42.214264,-83.440692
Oconto Falls Lower,WI,44.871900,-88.143900
S D Warren Westbrook,ME,43.684857,-70.353152
Indeck Silver Springs Energy Center,NY,42.654400,-78.077200
Indeck Oswego Energy Center,NY,43.471745,-76.493474
Indeck Yerkes Energy Center,NY,42.967100,-78.918200
Procter & Gamble Cincinnati Plant,OH,39.175000,-84.504200
Indeck Corinth Energy Center,NY,43.250000,-73.812500
Cheboygan,MI,45.637537,-84.481387
Procter & Gamble Mehoopany Mill,PA,41.574259,-76.043233
Oxnard,CA,34.196000,-119.166700
Flint River Operations,GA,32.254400,-84.066700
Rocky Mount Mill,NC,35.960058,-77.802435
Deer Park Plant,TX,29.710000,-95.112777
Reworld Niagara I,NY,43.083900,-79.005600
Suwannee River Chemical Complex,FL,30.444700,-82.784200
Swift Creek Chemical Complex,FL,30.452200,-82.864400
Corpus Christi,TX,27.811083,-97.595813
Packaging of America Tomahawk Mill,WI,45.443100,-89.734200
Georgia-Pacific Big Island,VA,37.534000,-79.357000
Tennessee Eastman Operations,TN,36.521900,-82.543100
Clewiston Sugar House,FL,26.735100,-80.937700
Bryant Sugar House,FL,26.814167,-80.662777
Altech III,CA,33.915023,-116.555064
PPG Powerhouse A,LA,30.225054,-93.281280
PPG Riverside,LA,30.221746,-93.280693
PPG Powerhouse C,LA,30.226120,-93.295173
PPG Plant C Caustic,LA,30.226444,-93.293765
Axiall Natrium Plant,WV,39.747500,-80.854700
Gas Utilization Facility,CA,32.679172,-117.246698
Double C Generation Limited Partnership,CA,35.500500,-119.046000
Kern Front Limited,CA,35.516470,-119.040128
High Sierra Limited,CA,35.509041,-119.030546
Bayonne Plant Holding LLC,NJ,40.655325,-74.112442
PCS Phosphate,NC,35.376266,-76.779864
Mosaic Co Mulberry Facility,FL,27.891667,-81.925000
Glen Park Hydroelectric Project,NY,44.000608,-75.961156
Stillwater Reservoir Hydro,NY,43.897386,-75.040000
Fort Miller Hydroelectric Facility,NY,43.160868,-73.584076
Equilon Los Angeles Refining,CA,33.791667,-118.234722
Victory Garden (Tehachapi),CA,35.068600,-118.383300
Painted Hills Wind Park,CA,33.936900,-116.618300
Santa Clara (85C),CA,37.736100,-121.647500
Mesa Wind Power LLC,CA,33.946100,-116.676900
Sky River Wind Energy Center,CA,35.260800,-118.246900
SRI International Cogen Project,CA,37.455314,-122.172797
Boltonville Hydro Associates,VT,44.170600,-72.099400
BP Carson Refinery,CA,33.815300,-118.235800
Harbor Cogen,CA,33.777100,-118.230300
Port Townsend Paper,WA,48.093100,-122.795800
Lawrence Hydroelectric Associates,MA,42.699400,-71.165300
Bowman,CA,39.448352,-120.653417
Salka Cabazon Wind,CA,33.914986,-116.710260
Edom Hills Project 1 LLC,CA,33.881667,-116.460278
Rosemary Power Station,NC,36.451700,-77.659400
Frontier,OK,35.442210,-97.647694
Pacific-Ultrapower Chinese Station,CA,37.874056,-120.477556
Eagle Point Power Generation,NJ,39.874600,-75.159200
Settlers Hill Gas Recovery,IL,41.871914,-88.287721
New Milford Gas Recovery,CT,41.547671,-73.425237
Monroe Livingston Gas Recovery,NY,42.990300,-77.801100
Milam Gas Recovery,IL,38.660300,-90.131700
High Acres Gas Recovery,NY,43.081667,-77.381667
DFW Gas Recovery,TX,33.019646,-96.961986
Chestnut Ridge Gas Recovery,TN,36.117200,-84.031700
Altamont Gas Recovery,CA,37.749308,-121.649866
CSL Gas Recovery,FL,26.287966,-80.166526
CID Gas Recovery,IL,41.658794,-87.577716
Lake Gas Recovery,IL,42.106250,-87.813738
Metro Gas Recovery,WI,42.850556,-88.069722
Omega Hills Gas Recovery,WI,43.192200,-88.159700
Stowe Power Production Plant,PA,40.272440,-75.670351
Saint Johns Health Center,CA,34.030318,-118.478440
Westwood Generation LLC,PA,40.619100,-76.450000
McKittrick Limited,CA,35.319503,-119.661992
Mosinee Mill,WI,44.788100,-89.691700
TXU Sweetwater Generating Plant,TX,32.492831,-100.364973
Central Power Plant,RI,41.744973,-71.458415
Berry Cogen Tanne Hills 18,CA,35.089829,-119.440881
"Torrance Refining Company, LLC",CA,33.853360,-118.330000
ExxonMobil Beaumont Refinery,TX,30.063600,-94.075300
Chalmette Refining LLC,LA,29.938300,-89.970000
ExxonMobil Oil Joliet Refinery,IL,41.416700,-88.183300
Paulsboro Refinery,NJ,39.840000,-75.258300
Covanta Lake County Energy,FL,28.740206,-81.889188
Covanta Marion Inc,OR,45.048467,-122.962761
Covanta Stanislaus Energy,CA,37.385300,-121.141000
Mosaic Co Bartow Facility,FL,27.908000,-81.918500
Brainerd Public Utilities,MN,46.375800,-94.181700
Clearwater Paper IPP Lewiston,ID,46.423056,-116.976389
Clearwater Paper APP CB,AR,33.706100,-91.237100
Sappi Cloquet Mill,MN,46.724300,-92.429800
Covanta Indianapolis Energy,IN,39.734456,-86.189075
Covanta Bristol Energy,CT,41.649200,-72.915300
Reworld Babylon Inc,NY,40.734800,-73.386800
ReEnergy Stratton LLC,ME,45.140614,-70.425577
Lyonsdale Associates,NY,43.618874,-75.305460
Steamboat Hills LP,NV,39.370000,-119.766944
Huntington Resource Recovery Facility,NY,40.881400,-73.290600
Montgomery County Resource Recovery,MD,39.200600,-77.455600
Covanta Fairfax Energy,VA,38.695000,-77.241100
Reworld Tulsa,OK,36.131900,-96.018100
Covanta Haverhill,MA,42.765000,-71.124200
Onondaga County Resource Recovery,NY,43.004700,-76.114900
Covanta Alexandria/Arlington Energy,VA,38.801400,-77.128800
Pasco Cnty Solid Waste Resource Recovery,FL,28.368100,-82.558300
Municipal Cogen Plant,CA,33.824700,-116.510600
Gardiner,ME,44.221796,-69.785675
San Gorgonio Westwinds II LLC,CA,33.934000,-116.578100
Plant No 1 Orange County,CA,33.694200,-117.938100
Pumpkin Hill,ME,45.186800,-68.464900
Lilliwaup Falls Generating,WA,47.470600,-123.115300
Salmon Falls,ME,43.226977,-70.810888
Somersworth Lower Great Dam,NH,43.251111,-70.840833
JM Shafer Generating Station,CO,40.098600,-104.773600
University of Alaska Fairbanks,AK,64.854171,-147.822075
Huntington Falls,VT,44.070300,-73.196100
GeoBon II,ID,42.954384,-114.462563
Tazewell Gas Recovery,IL,40.681700,-89.516700
ExxonMobil Garden City Gas Plant,LA,29.700000,-91.550000
Clairton Works,PA,40.309700,-79.881900
Mon Valley Works,PA,40.392500,-79.856400
Gary Works,IN,41.622426,-87.328936
Pure Hedge LLC,CT,41.712448,-71.822251
"NE Renewable Tamworth, LLC",NH,43.835833,-71.196700
Pontook Hydro Facility,NH,44.632842,-71.247420
Sterling Power Plant,NY,43.080338,-75.600963
Agnews Power Plant,CA,37.405800,-121.927200
Coalinga Cogeneration Facility,CA,36.170317,-120.364084
Southeast Kern River Cogen,CA,35.420600,-118.964400
South Belridge Cogeneration Facility,CA,35.438611,-119.707500
Oak Creek Energy Systems I,CA,35.043889,-118.276388
New Hogan Power Plant,CA,38.149582,-120.814942
Pejepscot Hydroelectric Project,ME,43.957448,-70.024158
West End Dam Hydroelectric Project,NY,43.982890,-75.620583
Empire,NV,40.371400,-119.409200
Ormesa IH,CA,32.784200,-115.247500
Steamboat 1,NV,39.393900,-119.753700
Ormesa IE,CA,32.804100,-115.247500
Stillwater Facility,NV,39.547537,-118.555613
Ormesa I,CA,32.815600,-115.256800
Forestport,NY,43.442468,-75.215946
National Energy of McBain,MI,44.204000,-85.220600
National Energy of Lincoln,MI,44.680000,-83.416700
Panther Creek Energy Facility,PA,40.855600,-75.878100
Parlin Power Plant,NJ,40.460717,-74.327161
Seminole Mill,FL,30.417800,-81.597800
Port Wentworth Mill,GA,32.156100,-81.158600
Florence Mill,SC,34.149700,-79.560600
Westrock Hodge (LA),LA,32.275200,-92.727700
Hopewell Mill,VA,37.291400,-77.281600
"Odyssey Energy Altura Cogen, LLC",TX,29.816100,-95.107730
Dyer Road,CA,37.739200,-121.432200
ESI Project,CA,37.739167,-121.432222
East Winds Project,CA,33.890913,-116.541515
Mojave 16/17/18,CA,35.045000,-118.264200
Tres Vaqueros Wind Farms LLC,CA,37.771944,-121.740000
Twin Falls Hydro,WA,47.444554,-121.687812
Nove Power Plant,CA,37.967600,-122.382000
Chicopee Hydroelectric Station,MA,42.159595,-72.582790
TES Filer City Station,MI,44.217299,-86.289050
Southeast Resource Recovery,CA,33.759236,-118.239922
"Atlantic Alumina, Gramercy Operations",LA,30.054000,-90.669300
PE Berkeley,CA,37.870331,-122.263370
CamChino Leasing LLC,CA,33.989626,-117.680911
CSUCI Site Authority,CA,34.161951,-119.047916
Hillsborough County Resource Recovery,FL,27.954901,-82.340469
Lancaster County Resource Recovery,PA,40.071100,-76.643600
Kent County Waste to Energy Facility,MI,42.949575,-85.693209
Sargent Canyon Cogeneration,CA,35.935900,-120.840800
Salinas River Cogeneration,CA,35.951500,-120.867900
Wheelabrator Claremont Facility,NH,43.344000,-72.377300
Wheelabrator Concord Facility,NH,43.286600,-71.576900
McKay Bay Facility,FL,27.949528,-82.421182
Wheelabrator North Andover,MA,42.726200,-71.121900
Wheelabrator Millbury Facility,MA,42.221400,-71.766900
Wheelabrator Frackville Energy,PA,40.782377,-76.176184
Wheelabrator Saugus,MA,42.447000,-70.980400
Wheelabrator Shasta,CA,40.428329,-122.279248
Wheelabrator Westchester,NY,41.277129,-73.942344
Wheelabrator Bridgeport,CT,41.162500,-73.208300
Pinellas County Resource Recovery,FL,27.873300,-82.674100
Wheelabrator Gloucester LP,NJ,39.873300,-75.138100
Spokane Waste to Energy,WA,47.626327,-117.504240
Wheelabrator South Broward,FL,26.068700,-80.198600
Northampton Generating Company LP,PA,40.691700,-75.479200
Ivy River Hydro,NC,35.771627,-82.618270
El Dorado Hydro Elk Creek,ID,45.217784,-116.315770
Rock Creek LP,CA,38.783420,-120.778506
Allegheny No. 5 Hydro Station,PA,40.682875,-79.665298
Allegheny No 6 Hydro Station,PA,40.716389,-79.577222
Bypass,ID,42.560876,-114.057461
S E Hazelton A,ID,42.586701,-114.067537
Allegheny Hydro No 8,PA,40.896596,-79.478982
Allegheny Hydro No 9,PA,40.955961,-79.550681
Covington Facility,VA,37.799722,-79.994700
Sagamore Plant Cogeneration,IN,40.443900,-86.860000
Univ New Mexico Cogen Plant,NM,35.120278,-106.609722
Ford Utilities Center,NM,35.084078,-106.625191
Oswego County Energy Recovery,NY,43.348808,-76.425169
Middle Fork Irrigation District,OR,45.480701,-121.599840
Co-Gen LLC,OR,44.458696,-118.720601
Yellowstone Energy LP,MT,45.811700,-108.427800
Des Moines Wastewater Reclamation Fac,IA,41.573415,-93.557743
Rhinelander Mill,WI,45.639400,-89.420500
Caterpillar,IN,40.417500,-86.844700
Winnebago County Landfill Gas,WI,44.083000,-88.541100
Galesville Project,OR,42.848900,-123.177800
Hardee Power Station,FL,27.636400,-81.963600
Wheelabrator Martell,CA,38.367222,-120.804444
Sunnyside Cogen Associates,UT,39.547200,-110.391700
Bowater Newsprint Calhoun Operation,TN,35.296400,-84.756900
Union County Resource Recovery,NJ,40.601264,-74.266372
Slate Creek,CA,40.976859,-122.456251
Naval Hospital Medical Center,CA,32.726100,-117.146400
Amedee Geothermal Venture I,CA,40.300833,-120.105000
Toledo Ref Power Recovery Train,OH,41.632500,-83.504200
Bellmeade Power Station,VA,37.496400,-77.431700
MU Combined Heat and Power Plant,MO,38.946100,-92.332800
Tropicana Products Bradenton,FL,27.483358,-82.548341
Marsh Valley Development,ID,42.625972,-112.149344
